,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Bioénergies,Ech. physiques
141,76100,99999,2014-05-22,61.1,24,42.2,24,,0,,0,7.5,24,8.8,24,20.0,,71.4,51.4,0.16G,,0,16.17,4281.62,28.04,4696.79,202.65,168.65,527.46,138.29,-1480.21
142,76100,99999,2014-05-23,52.3,24,46.8,24,,0,,0,7.4,24,7.7,24,24.1,34.0,62.1,46.4,0.00G,,10000,11.28,4412.44,28.06,4707.96,113.73,104.04,540.21,143.67,-1224.96
143,76100,99999,2014-05-24,56.5,24,47.7,24,1017.5,5,995.6,5,8.0,24,3.7,24,8.9,,63.9,35.6,0.59G,,10000,13.61,3926.5,28.02,3139.83,177.5,165.75,451.38,141.27,-177.0
144,76100,99999,2014-05-25,53.0,24,52.3,21,,0,,0,6.6,24,5.2,24,9.9,,62.1,33.8,0.31G,,10000,11.67,3697.17,28.0,2876.04,21.71,127.46,429.15,142.58,72.5
145,76100,99999,2014-05-26,50.4,24,49.2,21,,0,,0,6.0,24,7.6,24,17.1,,61.5,33.8,0.69G,,10000,10.22,4366.42,28.0,3126.33,53.04,103.77,548.92,135.0,371.42
146,76100,99999,2014-05-27,56.7,24,49.0,24,,0,,0,7.2,24,2.7,24,5.1,,66.9,47.1,0.26G,,0,13.72,4386.1,29.0,3230.71,49.35,176.31,582.44,134.31,184.15
147,76100,99999,2014-05-28,53.3,24,50.5,24,,0,,0,6.6,24,4.3,24,13.0,,65.5,50.0,0.01G,,10000,11.83,4387.65,28.12,3235.27,25.38,124.56,606.17,136.62,232.23
148,76100,99999,2014-05-29,58.3,24,50.2,24,,0,,0,7.0,24,3.8,24,8.9,,68.0,50.5,0.21G,,0,14.61,3740.96,28.0,3183.79,35.08,171.31,474.85,146.31,-298.04
149,76100,99999,2014-05-30,57.0,24,53.3,24,,0,,0,7.5,24,5.8,24,12.0,,64.6,53.6,0.04G,,10000,13.89,3963.77,28.0,3890.65,22.5,164.77,503.73,134.96,-780.21
150,76100,99999,2014-05-31,57.4,24,53.1,23,1023.2,4,1001.4,4,6.6,24,4.8,24,13.0,,69.8,37.4,0.39G,,10000,14.11,3770.4,28.0,4118.38,49.12,178.15,423.0,140.92,-1166.71
151,76100,99999,2014-06-01,61.8,24,54.6,24,,0,,0,6.3,24,7.3,24,15.0,,72.1,55.4,0.01G,,10000,16.56,3520.42,26.04,4294.31,37.42,195.46,376.42,140.85,-1550.08
152,76100,99999,2014-06-02,60.7,24,53.6,24,,0,,0,6.2,24,6.6,24,12.0,,70.2,53.4,0.00G,,0,15.94,4135.65,26.0,5643.04,29.15,191.56,461.75,137.44,-2353.25
153,76100,99999,2014-06-03,61.1,24,53.3,24,,0,,0,6.4,24,2.3,24,7.0,,70.2,53.6,0.00G,,0,16.17,4228.33,26.0,5646.69,29.48,151.44,581.25,139.58,-2345.88
154,76100,99999,2014-06-04,57.1,24,51.3,24,1016.9,4,995.2,4,8.0,24,5.9,24,12.0,,68.0,48.2,0.06G,,10000,13.94,4282.0,26.0,5669.19,188.62,154.17,522.0,140.19,-2417.96
155,76100,99999,2014-06-05,63.3,24,50.5,24,,0,,0,6.5,13,5.6,24,11.1,,77.0,46.2,0.08G,,0,17.39,4258.81,26.71,5522.88,23.6,251.77,489.71,138.85,-2194.5
156,76100,99999,2014-06-06,72.9,24,58.5,24,,0,,0,10.8,13,6.3,24,15.9,32.1,88.5,9999.9,0.00G,,10010,22.72,4212.48,26.06,5150.33,126.96,215.58,468.58,140.52,-1915.17
157,76100,99999,2014-06-07,70.2,24,59.4,24,,0,,0,6.5,18,4.2,24,8.9,,82.4,57.2,0.35G,,0,21.22,3738.19,26.0,4247.23,50.79,226.29,449.71,141.23,-1402.58
158,76100,99999,2014-06-08,73.2,24,59.5,24,,0,,0,7.5,22,3.0,24,8.9,,84.2,57.9,0.00G,,0,22.89,3449.85,26.0,3909.9,18.54,233.35,414.02,141.23,-1292.9
159,76100,99999,2014-06-09,67.3,24,60.0,23,,0,,0,7.3,20,5.5,24,12.0,25.1,82.8,39.2,0.00G,,10000,19.61,3611.31,26.0,4185.4,56.5,192.98,401.92,134.67,-1385.67
160,76100,99999,2014-06-10,66.7,24,57.9,24,,0,,0,6.5,24,4.4,24,7.0,,74.8,61.7,0.12G,,0,19.28,4120.96,26.62,5629.33,39.92,178.62,453.38,139.46,-2346.08
161,76100,99999,2014-06-11,70.4,24,60.6,24,,0,,0,7.4,24,3.1,24,8.0,,82.4,60.6,0.01G,,10000,21.33,4205.31,26.0,5550.17,80.46,196.0,454.23,143.31,-2244.31
162,76100,99999,2014-06-12,73.2,24,62.4,24,,0,,0,8.9,18,3.0,24,6.0,,84.4,60.8,0.00G,,0,22.89,4297.54,26.56,5572.15,83.71,228.33,395.88,142.81,-2151.12
163,76100,99999,2014-06-13,72.1,24,64.8,24,1020.8,4,999.6,4,6.1,24,7.1,24,14.0,,84.0,64.4,0.00G,,0,22.28,4361.21,26.35,5751.92,72.79,230.44,408.56,143.08,-2271.33
164,76100,99999,2014-06-14,67.1,24,58.8,24,,0,,0,7.2,24,8.1,24,14.0,,76.3,60.8,0.00G,,10000,19.5,3754.83,26.0,3961.42,123.94,211.46,359.0,138.65,-1065.02
165,76100,99999,2014-06-15,65.3,24,52.6,24,,0,,0,5.6,24,5.3,24,12.0,,74.1,55.4,0.06G,,100000,18.5,3444.75,26.0,3964.44,141.71,199.1,342.67,137.98,-1366.83
166,76100,99999,2014-06-16,65.3,24,54.4,24,,0,,0,7.2,24,4.7,24,9.9,,75.2,58.6,0.00G,,0,18.5,4107.15,26.44,5848.54,128.85,216.85,379.69,139.08,-2631.9
167,76100,99999,2014-06-17,65.5,24,53.7,24,,0,,0,7.5,24,5.3,24,12.0,,77.0,55.0,0.00G,,0,18.61,4246.02,26.65,6270.4,142.94,208.96,374.83,140.81,-2918.33
168,76100,99999,2014-06-18,65.9,24,53.4,24,,0,,0,6.8,24,4.0,24,8.0,,76.5,54.7,0.01G,,0,18.83,4284.44,26.29,6445.06,97.25,213.08,330.52,143.29,-2970.77
169,76100,99999,2014-06-19,69.0,24,53.3,24,,0,,0,6.6,15,3.4,24,8.0,,81.3,54.3,0.00G,,0,20.56,4392.71,26.0,6392.1,65.4,240.48,306.52,143.71,-2780.81
170,76100,99999,2014-06-20,74.8,24,54.9,24,,0,,0,10.7,11,5.1,24,9.9,,87.8,57.2,0.00G,,0,23.78,4413.96,25.98,6271.58,97.08,247.5,315.69,143.46,-2686.75
171,76100,99999,2014-06-21,76.2,24,60.3,23,1012.7,4,991.7,4,8.5,18,5.2,24,8.9,,89.6,46.4,0.03G,,10010,24.56,3970.42,26.0,5364.46,91.96,209.38,297.15,142.29,-2160.4
172,76100,99999,2014-06-22,65.5,24,63.4,20,,0,,0,6.7,24,4.5,24,9.9,,85.6,35.6,0.00G,,10010,18.61,3680.35,26.0,4206.94,53.69,188.98,282.75,144.56,-1222.15
173,76100,99999,2014-06-23,68.3,24,61.8,24,,0,,0,5.6,24,5.2,24,18.1,21.0,82.4,46.4,0.09G,,10010,20.17,4293.38,26.08,6125.35,31.71,150.27,331.42,140.46,-2511.4
174,76100,99999,2014-06-24,64.8,24,60.6,24,,0,,0,7.0,24,4.3,24,11.1,,75.9,42.8,0.46G,,10010,18.22,4327.75,26.19,6333.4,42.71,207.12,379.67,142.02,-2802.73
175,76100,99999,2014-06-25,66.0,24,61.5,23,,0,,0,6.1,24,8.4,24,14.0,,75.7,44.6,1.23G,,0,18.89,4392.83,26.31,6508.92,58.25,216.48,385.46,145.19,-2947.6
176,76100,99999,2014-06-26,64.6,24,60.0,24,,0,,0,5.4,24,5.3,24,12.0,,70.9,58.8,0.00G,,10000,18.11,4374.17,26.0,6390.71,55.75,179.98,372.27,141.67,-2791.85
177,76100,99999,2014-06-27,67.4,24,59.0,24,,0,,0,6.5,22,3.9,24,8.9,,80.1,54.3,0.23G,,100000,19.67,4321.83,26.0,6490.48,43.08,203.02,346.06,143.4,-2929.56
178,76100,99999,2014-06-28,63.4,24,61.6,18,,0,,0,6.1,17,6.1,24,25.1,32.1,82.6,41.0,0.00G,,10010,17.44,3876.46,26.0,6455.81,46.21,148.12,257.98,143.33,-3200.04
179,76100,99999,2014-06-29,58.5,24,55.6,23,,0,,0,8.4,24,7.7,24,18.1,,64.9,42.8,0.47G,,10000,14.72,3519.21,26.0,5655.69,108.71,173.42,218.83,144.08,-2806.73
180,76100,99999,2014-06-30,64.4,24,53.9,24,,0,,0,6.1,18,3.4,24,7.0,,75.2,50.0,0.41G,,0,18.0,4171.25,26.12,6343.29,17.98,178.77,286.92,140.96,-2822.1
181,76100,99999,2014-07-01,64.4,24,58.8,23,,0,,0,7.3,15,4.9,24,19.0,,77.0,44.6,0.00G,,10010,18.0,4364.0,25.44,6290.48,35.9,132.94,302.33,130.98,-2554.17
182,76100,99999,2014-07-02,64.3,24,61.2,22,,0,,0,7.2,24,4.1,24,8.0,,76.3,42.8,1.08G,,10000,17.94,4401.71,25.35,6475.48,39.73,185.5,358.29,131.73,-2814.44
183,76100,99999,2014-07-03,68.1,24,63.6,24,,0,,0,4.9,24,3.1,24,6.0,,76.8,63.7,0.00G,,10010,20.06,4441.27,25.0,6216.1,28.17,193.48,373.83,131.56,-2526.69
184,76100,99999,2014-07-04,66.0,24,61.9,24,,0,,0,4.4,24,6.2,24,15.9,,72.3,48.2,0.13G,,10010,18.89,4351.31,25.06,6170.46,71.85,127.21,391.98,129.75,-2565.15
185,76100,99999,2014-07-05,71.2,24,61.7,24,,0,,0,6.5,15,3.7,24,7.0,,82.4,58.5,0.00G,,10000,21.78,3847.17,25.0,4509.9,217.98,179.81,347.92,130.58,-1564.17
186,76100,99999,2014-07-06,65.3,24,62.1,24,1015.8,4,994.2,4,6.0,24,6.4,24,19.0,,80.8,41.0,0.25G,,10010,18.5,3577.75,25.0,3889.29,85.69,112.54,317.27,130.52,-982.54
187,76100,99999,2014-07-07,60.0,24,55.1,24,,0,,0,5.6,24,5.0,24,11.1,,66.2,56.5,0.78G,,10000,15.56,4149.58,25.0,5651.94,27.46,166.94,379.46,129.83,-2230.88
188,76100,99999,2014-07-08,61.6,24,55.4,24,,0,,0,6.7,24,6.4,24,15.0,,68.5,53.6,0.19G,,10000,16.44,4273.15,25.62,6067.06,60.08,157.58,366.44,128.21,-2532.25
189,76100,99999,2014-07-09,62.1,24,54.8,24,,0,,0,7.0,24,8.3,24,13.0,,69.8,55.4,0.07G,,10000,16.72,4223.44,25.0,6119.08,73.46,180.52,377.71,128.38,-2680.4
190,76100,99999,2014-07-10,61.2,24,53.8,24,,0,,0,6.6,24,8.0,24,15.0,,69.8,53.6,0.02G,,10000,16.22,4272.38,25.0,5849.48,103.94,168.79,387.25,129.75,-2391.88
191,76100,99999,2014-07-11,63.5,24,54.8,24,,0,,0,7.1,24,5.5,24,12.0,,72.7,51.8,0.00G,,0,17.5,4337.29,25.02,5797.15,45.65,168.98,384.79,129.23,-2213.29
192,76100,99999,2014-07-12,62.4,18,58.1,18,1020.5,6,998.9,6,9.4,18,4.5,18,13.0,,69.8,59.0,0.07G,,10000,16.89,3878.35,25.0,4446.33,36.79,161.94,337.77,132.19,-1261.04
193,76100,99999,2014-07-13,64.8,24,58.1,24,,0,,0,7.3,24,5.0,24,12.0,,73.9,53.6,0.02G,,10000,18.22,3596.96,25.0,3475.0,85.08,88.02,299.27,130.65,-505.35
194,76100,99999,2014-07-14,67.1,24,60.8,24,,0,,0,6.1,24,5.4,24,8.9,,75.2,61.9,0.20G,,10000,19.5,3610.1,25.0,2970.96,30.44,191.79,300.77,127.79,-36.27
195,76100,99999,2014-07-15,69.5,24,60.5,24,,0,,0,6.9,24,2.3,24,6.0,,81.1,56.5,0.01G,,0,20.83,4299.92,25.0,4068.15,10.6,241.42,424.17,127.85,-596.88
196,76100,99999,2014-07-16,73.0,24,63.6,24,,0,,0,5.3,18,3.2,24,8.0,,87.8,59.0,0.00G,,100000,22.78,4521.42,25.0,4834.46,39.08,249.02,453.73,130.73,-1210.42
197,76100,99999,2014-07-17,80.2,24,64.2,24,,0,,0,7.3,13,5.7,24,14.0,,95.2,63.5,0.00G,,0,26.78,4705.92,25.19,4796.69,68.44,246.25,452.06,127.19,-1009.48
198,76100,99999,2014-07-18,74.1,24,67.9,24,,0,,0,6.0,24,5.7,24,15.9,,90.9,67.6,0.00G,,10,23.39,4587.46,25.85,4757.85,39.58,142.23,444.48,128.12,-950.71
199,76100,99999,2014-07-19,70.8,24,64.3,24,,0,,0,5.8,24,4.2,24,13.0,,85.5,62.6,0.00G,,10000,21.56,3984.9,25.0,4334.71,39.04,164.73,236.04,124.83,-939.19
200,76100,99999,2014-07-20,62.6,24,59.9,22,1015.9,6,994.5,6,7.8,24,8.8,24,17.1,26.0,76.1,44.6,0.00G,,10000,17.0,3593.08,25.0,3687.69,69.58,140.27,209.38,124.73,-663.4
201,76100,99999,2014-07-21,65.9,24,60.2,24,1021.8,4,1000.3,4,6.5,24,7.2,24,13.0,,75.2,59.0,0.98G,,10000,18.83,4208.58,25.0,4642.88,62.88,206.65,325.5,126.71,-1180.42
202,76100,99999,2014-07-22,67.2,24,59.0,24,,0,,0,6.3,23,2.3,24,6.0,,77.4,55.0,0.06G,,0,19.56,4368.56,25.0,4487.31,41.25,205.79,334.31,126.02,-850.5
203,76100,99999,2014-07-23,70.6,24,62.8,24,,0,,0,6.8,24,3.0,24,6.0,,81.5,58.3,0.01G,,0,21.44,4497.02,25.0,4808.67,34.56,213.92,248.33,130.9,-964.15
204,76100,99999,2014-07-24,70.8,24,65.6,24,1013.1,4,992.2,4,5.6,24,3.9,24,8.9,,80.6,62.2,0.01G,,0,21.56,4551.21,26.21,4614.56,26.44,200.23,298.85,131.77,-746.73
205,76100,99999,2014-07-25,71.4,24,66.1,24,,0,,0,5.1,24,5.4,24,11.1,,79.3,67.1,0.06G,,10000,21.89,4385.31,25.25,3812.9,32.77,147.27,214.54,127.88,24.75
206,76100,99999,2014-07-26,72.6,24,65.8,24,,0,,0,5.2,24,4.5,24,8.9,,81.3,66.2,0.02G,,0,22.56,3925.38,25.0,3555.92,24.08,217.31,178.6,127.31,-202.29
207,76100,99999,2014-07-27,72.0,24,64.2,24,,0,,0,5.6,24,4.1,24,8.0,,82.4,63.9,0.00G,,0,22.22,3709.67,25.0,2864.25,21.71,223.79,175.21,127.5,272.81
208,76100,99999,2014-07-28,65.9,24,62.5,23,,0,,0,6.1,24,5.7,24,15.0,17.1,77.9,42.8,0.01G,,10000,18.83,4249.77,25.0,3367.92,49.98,125.62,267.08,128.38,285.98
209,76100,99999,2014-07-29,64.5,24,57.7,23,,0,,0,6.8,24,6.0,24,13.0,,73.6,42.8,0.41G,,10000,18.06,4291.56,25.0,3475.33,73.56,173.27,260.69,132.54,151.58
210,76100,99999,2014-07-30,67.9,24,59.5,24,,0,,0,7.6,24,2.6,24,5.1,,75.2,62.6,0.00G,,0,19.94,4327.48,25.0,3877.4,25.38,187.69,287.54,133.46,-208.65
211,76100,99999,2014-07-31,70.0,24,61.7,24,,0,,0,6.9,24,2.3,24,7.0,,81.5,59.0,0.00G,,0,21.11,4390.77,25.42,3563.33,17.15,220.69,309.71,129.88,124.52
212,76100,99999,2014-08-01,66.4,24,62.0,24,,0,,0,7.3,24,3.1,24,8.9,,79.3,46.4,0.00G,,10010,19.11,4278.04,24.94,3280.6,32.04,161.33,265.0,130.88,384.98
213,76100,99999,2014-08-02,68.7,24,62.6,24,,0,,0,6.9,24,2.4,24,5.1,,77.0,62.1,0.15G,,10010,20.39,3821.17,24.96,2556.19,62.42,171.69,168.88,128.5,710.62
214,76100,99999,2014-08-03,65.2,22,62.3,19,,0,,0,6.4,22,3.3,22,8.9,,79.5,9999.9,0.01G,,110000,18.44,3519.83,25.0,2492.79,27.35,186.35,161.67,121.29,506.77
215,76100,99999,2014-08-04,62.5,24,62.3,20,,0,,0,5.0,24,2.6,24,6.0,,75.4,46.4,0.29G,,10010,16.94,3926.83,24.98,3209.83,21.94,196.48,246.69,124.92,103.62
216,76100,99999,2014-08-05,69.5,24,61.9,24,,0,,0,5.4,24,1.9,24,6.0,,79.0,60.8,0.56G,,100000,20.83,4046.27,24.92,3095.08,16.42,239.23,249.67,128.67,293.33
217,76100,99999,2014-08-06,69.3,24,61.2,24,,0,,0,7.1,21,2.9,24,6.0,,79.2,58.8,0.01G,,0,20.72,4092.15,24.0,3284.6,66.96,193.67,252.81,129.46,141.81
218,76100,99999,2014-08-07,72.2,24,64.1,24,,0,,0,6.9,24,3.2,24,8.0,,81.1,63.7,0.00G,,0,22.33,4127.44,24.0,3543.52,43.6,172.0,230.19,128.83,-14.27
219,76100,99999,2014-08-08,71.2,24,65.3,24,,0,,0,5.3,24,3.3,24,14.0,,86.9,63.9,0.01G,,110010,21.78,4074.17,24.0,3792.42,65.06,172.96,212.19,127.0,-318.67
220,76100,99999,2014-08-09,69.8,24,64.5,23,,0,,0,7.1,21,4.9,24,21.0,35.9,79.9,9999.9,0.14G,,10010,21.0,3646.4,24.0,2377.94,25.77,136.83,203.27,130.1,749.52
221,76100,99999,2014-08-10,73.5,24,65.9,24,,0,,0,6.2,19,5.5,24,9.9,,82.9,65.1,0.02G,,0,23.06,3412.19,24.0,2150.98,153.44,192.67,193.04,129.42,569.46
222,76100,99999,2014-08-11,67.2,24,59.4,24,,0,,0,7.5,24,3.2,24,8.0,,75.4,63.5,0.00G,,0,19.56,3804.85,24.0,2540.73,73.38,162.08,250.62,131.08,623.42
223,76100,99999,2014-08-12,67.0,24,58.9,24,,0,,0,7.1,24,2.1,24,5.1,,73.9,58.1,0.00G,,0,19.44,3931.6,24.0,3101.62,40.17,140.42,244.71,131.83,249.17
224,76100,99999,2014-08-13,60.6,24,56.6,21,,0,,0,7.0,24,8.9,24,22.9,34.0,71.4,41.0,0.32G,,10000,15.89,3839.17,24.88,2819.58,108.5,193.94,254.38,134.02,304.0
225,76100,99999,2014-08-14,61.9,24,54.3,24,,0,,0,8.7,24,5.3,24,15.0,,70.7,54.3,0.05G,,10000,16.61,3807.85,24.25,2392.92,90.04,168.1,282.23,132.04,718.88
226,76100,99999,2014-08-15,62.1,24,56.6,24,1021.5,4,1000.0,4,8.7,24,5.5,24,13.0,,70.5,56.3,0.02G,,10000,16.72,3529.69,24.0,2413.06,52.04,187.79,205.33,132.25,515.4
227,76100,99999,2014-08-16,62.7,24,53.7,24,,0,,0,6.8,24,3.9,24,9.9,,71.8,53.2,0.26G,,0,17.06,3527.29,24.0,2437.42,15.52,210.02,164.29,130.56,546.04
228,76100,99999,2014-08-17,64.5,24,56.4,24,1017.5,4,996.1,4,9.9,22,1.7,24,5.1,,77.0,51.8,0.00G,,0,18.06,3369.15,24.0,1647.67,37.65,233.67,159.19,127.73,1139.06
229,76100,99999,2014-08-18,62.1,24,57.7,24,,0,,0,6.4,24,2.9,24,7.0,,74.5,46.4,0.01G,,110010,16.72,3860.75,24.0,2864.6,27.21,177.42,193.46,130.1,444.79
230,76100,99999,2014-08-19,63.4,24,56.7,24,,0,,0,6.5,24,2.4,24,7.0,,68.9,57.2,0.07G,,0,17.44,3952.54,24.0,2912.92,23.94,190.06,219.44,132.31,450.42
231,76100,99999,2014-08-20,61.6,24,54.8,24,,0,,0,6.0,24,2.4,24,8.0,,70.9,54.3,0.00G,,0,16.44,3991.54,24.02,3115.4,24.15,192.52,254.92,134.44,246.98
232,76100,99999,2014-08-21,61.7,24,54.2,24,,0,,0,7.5,24,1.7,24,5.1,,70.2,53.1,0.01G,,0,16.5,4065.19,24.46,2900.65,19.88,206.1,244.58,139.48,530.92
233,76100,99999,2014-08-22,57.8,24,54.9,24,,0,,0,6.2,24,1.9,24,6.0,,66.6,53.2,0.01G,,10000,14.33,4118.42,24.04,2899.6,36.5,146.56,227.0,135.62,649.98
234,76100,99999,2014-08-23,61.8,24,54.7,24,,0,,0,4.6,24,3.6,24,11.1,,72.0,50.0,0.19G,,100000,16.56,3782.83,24.0,2999.0,54.0,158.9,178.56,136.08,232.79
235,76100,99999,2014-08-24,64.7,24,55.9,24,,0,,0,7.5,17,3.0,24,7.0,,77.0,51.1,0.01G,,0,18.17,3533.04,24.0,2732.75,10.48,217.38,122.56,135.56,291.12
236,76100,99999,2014-08-25,69.8,24,58.7,24,,0,,0,7.3,10,2.8,24,8.9,,82.8,56.7,0.00G,,0,21.0,4135.1,24.0,3867.31,108.46,222.29,187.46,133.17,-407.06
237,76100,99999,2014-08-26,68.2,24,62.8,24,1013.9,4,992.8,4,7.4,21,3.0,24,8.0,,79.2,59.0,0.00G,,10000,20.11,4237.65,24.0,3994.92,171.31,106.12,175.62,134.04,-367.9
238,76100,99999,2014-08-27,71.7,24,65.1,24,,0,,0,5.7,24,4.3,24,9.9,,81.9,64.4,0.13G,,10000,22.06,4209.96,24.0,4079.67,34.48,200.98,194.69,137.5,-460.79
239,76100,99999,2014-08-28,72.0,24,63.1,24,,0,,0,8.8,19,3.4,24,9.9,,84.6,60.8,0.02G,,0,22.22,4231.6,24.42,3954.04,37.48,174.06,259.54,134.25,-351.23
240,76100,99999,2014-08-29,64.2,24,61.7,23,,0,,0,5.8,24,3.3,24,8.9,,77.2,44.6,0.14G,,10000,17.89,4195.38,24.0,3856.06,25.83,137.98,279.04,131.33,-258.19
241,76100,99999,2014-08-30,66.2,24,61.4,24,,0,,0,6.2,24,3.4,24,7.0,,71.6,61.9,0.06G,,0,19.0,3722.98,24.0,3317.5,21.21,182.29,190.96,132.48,-144.9
242,76100,99999,2014-08-31,68.3,24,60.0,24,,0,,0,6.4,24,2.1,24,6.0,,78.8,59.0,0.00G,,0,20.17,3493.79,24.0,2301.42,24.69,227.29,174.31,128.54,614.1
243,76100,99999,2014-09-01,66.9,24,58.4,24,,0,,0,4.8,18,3.1,24,6.0,,79.0,56.3,0.01G,,100000,19.39,4113.02,21.06,3717.62,42.02,242.08,205.29,138.02,-253.54
244,76100,99999,2014-09-02,67.0,24,55.2,24,,0,,0,8.4,10,2.3,24,6.0,,80.6,52.7,0.00G,,0,19.44,4278.83,21.0,4103.46,98.94,245.23,200.94,141.21,-532.19
245,76100,99999,2014-09-03,67.2,24,55.9,24,,0,,0,9.0,10,2.6,24,5.1,,81.3,52.9,0.01G,,0,19.56,4299.02,21.0,4082.44,156.44,263.56,185.1,139.46,-549.38
246,76100,99999,2014-09-04,65.6,24,59.5,24,,0,,0,6.8,24,3.2,24,8.0,12.0,75.9,57.0,0.01G,,0,18.67,4323.02,21.5,3864.02,56.81,185.65,199.52,142.33,-147.1
247,76100,99999,2014-09-05,68.2,24,61.7,24,,0,,0,6.3,24,2.0,24,6.0,,77.0,59.9,0.00G,,0,20.11,4319.79,21.38,3994.04,18.54,204.48,220.71,142.46,-281.88
248,76100,99999,2014-09-06,69.7,24,61.8,24,,0,,0,7.3,18,2.9,24,6.0,,82.4,58.1,0.01G,,10000,20.94,3859.08,21.0,3926.21,12.98,210.62,246.71,144.04,-702.46
249,76100,99999,2014-09-07,71.4,24,64.9,23,,0,,0,4.7,24,3.5,24,22.0,31.1,86.0,48.2,0.01G,,110000,21.89,3591.38,21.0,2680.31,45.62,231.69,140.71,143.65,328.15
250,76100,99999,2014-09-08,70.2,24,63.7,24,,0,,0,7.8,24,2.4,24,6.0,,79.9,62.6,0.15G,,10000,21.22,4211.52,21.1,4051.35,52.15,136.56,164.29,142.83,-356.75
251,76100,99999,2014-09-09,71.2,24,63.9,24,,0,,0,6.2,23,2.0,24,5.1,,82.6,62.6,0.00G,,100000,21.78,4330.4,21.0,4107.02,13.27,186.04,143.62,140.21,-281.0
252,76100,99999,2014-09-10,72.5,24,60.5,24,,0,,0,11.9,13,3.0,24,6.0,,86.0,59.5,0.00G,,0,22.5,4346.48,21.0,4160.17,74.73,245.48,204.46,140.44,-499.77
253,76100,99999,2014-09-11,69.2,24,61.7,24,,0,,0,7.4,18,4.4,24,12.0,19.0,82.4,57.0,0.02G,,0,20.67,4346.69,21.79,3906.44,116.81,252.08,229.94,136.62,-316.75
254,76100,99999,2014-09-12,66.5,24,58.6,24,,0,,0,4.9,22,2.9,24,7.0,,78.8,56.5,0.01G,,0,19.17,4268.19,21.0,3920.54,113.27,251.06,225.25,139.48,-402.33
255,76100,99999,2014-09-13,65.8,24,55.3,24,,0,,0,5.9,14,2.3,24,7.0,,80.6,53.6,0.01G,,0,18.78,3801.67,21.0,3735.29,118.56,241.69,164.17,137.04,-616.6
256,76100,99999,2014-09-14,65.2,24,58.0,24,,0,,0,6.3,16,3.6,24,11.1,,77.7,55.2,0.01G,,10000,18.44,3542.94,21.0,3452.35,87.46,168.81,135.94,135.42,-457.98
257,76100,99999,2014-09-15,67.2,24,58.0,24,,0,,0,6.7,20,3.3,24,7.0,,80.6,57.2,0.02G,,0,19.56,4188.94,21.0,3900.4,19.71,213.71,186.52,132.94,-285.44
258,76100,99999,2014-09-16,69.9,22,58.8,22,,0,,0,10.5,8,4.8,22,9.9,,83.1,9999.9,0.00G,,10000,21.06,4311.04,21.25,3911.31,60.12,172.73,236.69,134.33,-225.5
259,76100,99999,2014-09-17,72.8,24,59.0,24,,0,,0,9.3,10,3.6,24,7.0,,86.2,60.3,0.14G,,0,22.67,4358.17,23.0,3805.83,71.71,190.29,216.08,134.1,-82.96
260,76100,99999,2014-09-18,70.7,24,60.8,24,,0,,0,8.5,11,3.7,24,8.0,,82.4,60.3,0.00G,,0,21.5,4305.9,22.9,3963.04,80.1,168.94,217.65,134.6,-281.5
261,76100,99999,2014-09-19,73.1,24,58.6,24,,0,,0,7.2,22,3.0,24,8.0,,84.6,63.5,0.00G,,10000,22.83,4285.42,21.35,3858.94,82.17,185.19,232.71,133.52,-228.83
262,76100,99999,2014-09-20,68.7,24,58.3,21,,0,,0,9.1,17,3.0,24,8.9,,84.2,9999.9,0.00G,,10010,20.39,3805.52,21.0,3876.81,47.4,201.9,151.65,135.15,-628.62
263,76100,99999,2014-09-21,66.7,24,60.4,24,,0,,0,6.1,22,2.3,24,5.1,,79.7,46.4,0.22G,,110000,19.28,3555.21,21.0,3610.0,27.42,171.27,145.15,126.71,-546.85
264,76100,99999,2014-09-22,64.1,24,58.1,24,,0,,0,7.0,20,2.5,24,8.0,,72.5,56.8,0.01G,,0,17.83,4090.06,21.0,3838.27,184.17,202.73,175.31,122.21,-453.75
265,76100,99999,2014-09-23,59.4,24,51.7,24,,0,,0,7.0,19,4.1,24,11.1,,67.5,52.9,0.00G,,0,15.22,4172.52,21.0,3833.1,175.12,182.62,175.35,124.73,-339.52
266,76100,99999,2014-09-24,60.0,24,50.3,24,,0,,0,5.8,21,6.1,24,13.0,,71.2,50.0,0.00G,,0,15.56,4233.56,21.21,4098.12,43.88,168.06,200.4,123.81,-421.85
267,76100,99999,2014-09-25,58.6,24,47.5,24,,0,,0,4.7,21,2.8,24,5.1,,72.3,47.8,0.01G,,0,14.78,4257.73,21.5,4062.58,14.98,175.92,163.73,123.4,-304.94
268,76100,99999,2014-09-26,59.3,24,48.7,24,,0,,0,6.1,14,3.1,24,6.0,,73.4,47.5,0.00G,,0,15.17,4249.65,21.0,4061.06,31.23,232.42,166.42,126.83,-389.35
269,76100,99999,2014-09-27,62.8,24,49.9,24,,0,,0,5.9,14,3.7,24,6.0,,79.0,47.7,0.01G,,0,17.11,3775.56,21.0,3907.56,75.62,233.29,119.88,138.06,-720.17
