,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Eolien,Solaire,Hydraulique,Bioénergies,Ech. physiques
1261,71560,99999,2017-07-15,68.6,24,51.4,24,1023.8,24,1014.6,24,12.4,24,4.3,24,8.9,,78.4,57.4,0.00G,,0,20.33,5640.98,0.92,2.77,17.33,4.4,183.33,5432.42
1262,71560,99999,2017-07-16,73.9,24,59.8,24,1023.6,24,1014.5,24,12.4,24,4.7,24,8.9,,84.6,65.8,0.00G,,0,23.28,5510.31,0.77,2.21,16.96,4.42,183.46,5302.67
1263,71560,99999,2017-07-17,71.3,14,60.5,14,1021.3,14,1012.2,14,12.4,14,5.5,14,8.0,,86.2,64.2,0.00G,,0,21.83,6683.0,6.46,7.71,16.77,4.6,182.31,6465.27
1264,71560,99999,2017-07-18,80.3,8,62.6,8,1013.1,8,1004.2,8,12.4,8,5.3,8,8.0,,93.0,67.1,0.00G,,0,26.83,7008.88,3.06,9.73,17.52,3.58,175.83,6799.15
1265,71560,99999,2017-07-19,76.8,8,63.5,8,1008.9,8,1000.0,8,12.4,8,5.8,8,7.0,,89.1,73.6,0.00G,,0,24.89,7006.71,0.56,14.85,9.77,3.06,173.96,6804.38
1266,71560,99999,2017-07-20,68.1,24,55.5,24,1012.2,24,1003.2,24,12.4,23,7.1,24,12.0,,77.9,63.0,0.02G,,0,20.06,6591.5,17.69,17.27,10.48,4.52,172.85,6368.77
1267,71560,99999,2017-07-21,69.1,24,50.6,24,1011.7,24,1002.6,24,12.4,24,5.4,24,9.9,,77.5,58.5,0.00G,,0,20.61,6407.21,0.17,4.85,17.33,4.35,176.94,6203.5
1268,71560,99999,2017-07-22,64.6,24,55.9,24,1011.8,24,1002.7,24,11.9,24,6.2,24,9.9,,75.2,59.0,0.00G,,10000,18.11,5733.52,0.98,13.56,8.25,2.46,187.94,5520.31
1269,71560,99999,2017-07-23,63.0,24,52.2,24,1015.2,24,1006.0,24,11.7,24,7.0,24,9.9,,71.4,56.7,0.12G,,10000,17.22,5393.79,0.25,17.42,10.88,2.77,187.75,5174.71
1270,71560,99999,2017-07-24,61.7,24,55.9,24,1013.8,24,1004.6,24,11.9,24,6.9,24,12.0,,69.6,56.8,0.20G,,0,16.5,6273.75,0.38,14.92,7.42,5.46,178.94,6066.94
1271,71560,99999,2017-07-25,64.8,24,54.6,24,1015.0,24,1005.9,24,12.3,24,6.8,24,12.0,,71.6,60.4,0.02G,,10000,18.22,6385.81,0.15,9.23,10.17,5.38,174.94,6185.83
1272,71560,99999,2017-07-26,65.7,24,57.8,24,1012.4,24,1003.3,24,12.0,24,5.6,24,8.9,,75.4,55.4,0.00G,,10000,18.72,6408.81,1.96,7.83,11.71,5.62,178.62,6203.19
1273,71560,99999,2017-07-27,66.8,24,56.2,24,1010.3,24,1001.3,24,11.3,24,4.4,24,7.0,,71.8,62.6,0.01G,,10000,19.33,6329.23,0.33,14.06,8.98,5.4,175.83,6124.73
1274,71560,99999,2017-07-28,67.6,24,53.3,24,1014.5,24,1005.4,24,12.4,24,6.3,24,11.1,,73.9,61.0,0.04G,,0,19.78,6191.75,1.0,9.9,13.15,5.27,171.67,5990.96
1275,71560,99999,2017-07-29,73.5,24,59.0,24,1012.3,24,1003.3,24,12.4,24,7.3,24,11.1,,84.0,64.9,0.00G,,0,23.06,5641.04,0.54,12.96,14.75,5.25,175.67,5432.02
1276,71560,99999,2017-07-30,71.5,24,54.4,24,1010.5,24,1001.5,24,12.4,24,9.0,24,13.0,,80.2,67.3,0.00G,,0,21.94,5259.94,0.58,24.15,15.1,5.27,167.35,5047.5
1277,71560,99999,2017-07-31,67.0,24,54.3,24,1014.0,24,1004.9,24,12.3,24,3.2,24,5.1,,75.4,58.5,0.00G,,0,19.44,6014.27,1.21,2.85,11.48,5.42,146.81,5846.4
1278,71560,99999,2017-08-01,70.2,24,55.3,24,1015.3,24,1006.3,24,12.4,24,4.2,24,8.0,,80.2,62.1,0.02G,,0,21.22,6111.67,1.0,2.38,12.15,5.46,136.58,5954.08
1279,71560,99999,2017-08-02,73.9,24,54.6,24,1016.3,24,1007.2,24,12.4,24,4.8,24,8.0,,86.2,63.0,0.00G,,0,23.28,6153.21,0.88,5.81,11.02,4.58,139.21,5991.65
1280,71560,99999,2017-08-03,72.7,24,55.6,24,1013.5,24,1004.5,24,12.2,24,8.4,24,12.0,,83.1,64.8,0.02G,,10000,22.61,6196.6,0.62,21.92,13.54,3.94,145.56,6010.92
1281,71560,99999,2017-08-04,71.0,24,56.0,24,1015.1,24,1006.0,24,12.1,23,6.6,24,9.9,,79.0,64.2,0.00G,,0,21.67,6103.21,0.4,9.75,13.1,4.96,143.81,5931.19
1282,71560,99999,2017-08-05,66.7,24,53.9,24,1018.0,24,1008.8,24,12.3,24,6.8,24,9.9,,75.4,60.1,0.10G,,10000,19.28,5378.42,0.69,9.96,15.12,4.25,152.04,5196.5
1283,71560,99999,2017-08-06,65.6,24,48.3,24,1023.5,24,1014.3,24,12.4,24,4.1,24,8.0,,75.9,56.3,0.00G,,0,18.67,5056.35,26.54,3.06,18.48,5.29,157.04,4846.04
1284,71560,99999,2017-08-07,69.5,24,47.0,24,1017.1,24,1008.0,24,12.4,24,3.9,24,6.0,,81.5,56.8,0.00G,,0,20.83,5766.1,0.71,5.19,18.23,3.52,152.35,5586.31
1285,71560,99999,2017-08-08,62.5,23,54.2,23,1011.7,23,1002.5,23,12.0,23,5.4,23,9.9,,75.6,58.8,0.02G,,10000,16.94,5742.79,0.75,9.08,6.73,4.04,163.35,5558.52
1286,71560,99999,2017-08-09,59.7,24,53.4,24,1016.0,24,1006.8,24,12.0,24,3.7,24,6.0,,67.5,56.5,0.09G,,10000,15.39,5704.38,3.29,4.29,8.1,4.44,144.35,5539.96
1287,71560,99999,2017-08-10,58.8,24,53.7,24,1019.7,24,1010.3,24,10.8,24,3.5,24,6.0,,68.5,54.7,0.26G,,10000,14.89,5728.15,0.75,1.62,10.56,5.23,145.31,5564.94
1288,71560,99999,2017-08-11,63.0,24,53.4,24,1020.3,24,1011.1,24,9.9,24,4.5,24,8.0,,69.8,57.2,0.63G,,0,17.22,5677.65,0.75,4.46,10.77,5.25,151.58,5504.73
1289,71560,99999,2017-08-12,62.8,24,56.6,24,1019.8,24,1010.5,24,11.8,24,5.5,24,8.0,,69.3,57.0,0.00G,,10000,17.11,5138.62,13.9,13.52,6.38,5.33,153.46,4946.25
1290,71560,99999,2017-08-13,64.0,24,51.8,24,1021.0,24,1011.8,24,12.4,24,2.7,24,4.1,,75.0,55.2,0.07G,,0,17.78,4934.58,0.38,1.0,13.83,5.29,153.58,4760.48
1291,71560,99999,2017-08-14,69.2,24,55.0,24,1017.3,24,1008.2,24,12.1,24,3.1,24,5.1,,82.9,53.4,0.00G,,0,20.67,5466.77,0.79,0.83,16.42,5.06,147.85,5295.73
1292,71560,99999,2017-08-15,70.4,21,61.2,21,1015.0,21,1006.0,21,12.3,21,5.1,21,9.9,,79.5,63.7,0.06G,,10000,21.33,5200.17,0.83,16.42,8.56,4.67,150.38,5019.48
1293,71560,99999,2017-08-16,69.0,24,58.4,24,1020.2,24,1011.1,24,12.1,24,3.7,24,6.0,,78.8,60.3,0.02G,,0,20.56,5727.38,0.69,4.6,11.17,3.75,143.96,5563.29
1294,71560,99999,2017-08-17,67.3,24,62.7,24,1017.0,24,1007.8,24,11.7,24,5.8,24,9.9,,76.6,61.9,0.00G,,10000,19.61,5749.88,0.56,19.79,6.67,3.96,161.17,5557.9
1295,71560,99999,2017-08-18,66.6,24,60.2,24,1015.5,24,1006.4,24,11.5,24,5.2,24,8.9,,73.6,60.4,0.61G,,10000,19.22,5799.08,0.69,11.21,6.69,4.08,150.31,5626.23
1296,71560,99999,2017-08-19,62.3,24,50.2,24,1021.4,24,1012.1,24,12.4,24,5.5,24,8.9,,71.4,54.0,0.18G,,0,16.83,5295.94,0.67,11.96,14.27,6.04,155.0,5107.96
1297,71560,99999,2017-08-20,63.7,24,48.7,24,1025.3,24,1016.0,24,12.4,24,3.2,24,5.1,,73.6,53.4,0.00G,,0,17.61,5168.08,0.9,2.02,15.92,5.79,140.75,5002.81
1298,71560,99999,2017-08-21,68.3,23,58.4,23,1022.2,23,1013.0,23,12.2,23,3.4,23,5.1,,74.8,61.3,0.00G,,0,20.17,5980.77,0.85,1.19,8.79,4.54,134.88,5830.44
1299,71560,99999,2017-08-22,72.7,24,61.5,24,1018.0,24,1008.9,24,12.2,23,3.6,24,7.0,,84.0,61.3,0.00G,,0,22.61,6210.27,0.69,4.96,16.12,2.98,131.75,6053.96
1300,71560,99999,2017-08-23,71.3,24,61.5,24,1015.1,24,1006.0,24,12.3,24,5.5,24,11.1,,82.6,63.3,0.00G,,0,21.83,6256.54,0.44,10.52,12.08,3.85,133.35,6096.44
1301,71560,99999,2017-08-24,68.2,24,56.9,24,1018.0,24,1008.9,24,12.3,24,3.0,24,7.0,,77.2,59.9,0.00G,,0,20.11,6151.27,4.21,3.27,11.65,4.79,138.08,5989.29
1302,71560,99999,2017-08-25,67.1,24,62.5,24,1015.9,24,1006.7,24,10.0,24,3.4,24,7.0,,73.4,62.6,0.00G,,10000,19.5,6178.08,0.58,5.5,6.58,4.17,125.92,6035.35
1303,71560,99999,2017-08-26,72.2,24,63.8,24,1015.5,24,1006.5,24,8.0,24,3.0,24,7.0,,83.3,63.7,0.51G,,0,22.33,5706.71,13.0,0.96,12.15,4.08,125.9,5550.75
1304,71560,99999,2017-08-27,73.1,24,62.7,24,1016.9,24,1007.9,24,10.6,24,3.3,24,8.0,,84.0,64.2,0.02G,,10000,22.83,5542.48,25.08,7.6,12.33,5.02,115.38,5377.19
1305,71560,99999,2017-08-28,76.2,24,63.9,24,1016.8,24,1007.8,24,11.8,24,3.4,24,6.0,,86.9,66.0,0.13G,,0,24.56,6640.17,4.83,7.06,15.23,4.38,98.9,6509.71
1306,71560,99999,2017-08-29,79.3,24,63.0,24,1012.2,24,1003.3,24,12.4,24,3.1,24,7.0,,91.2,67.3,0.00G,,0,26.28,6904.9,15.52,5.5,15.35,4.71,97.02,6766.75
1307,71560,99999,2017-08-30,67.7,24,60.9,24,1010.2,24,1001.1,24,11.4,24,6.7,24,13.0,,84.7,55.2,0.00G,,10000,19.83,6786.12,2.83,12.29,5.0,4.67,104.56,6656.81
1308,71560,99999,2017-08-31,61.7,24,50.4,24,1019.4,24,1010.1,24,11.6,24,5.3,24,8.9,,70.9,53.6,0.09G,,10000,16.5,6483.52,-0.04,7.35,12.35,4.56,127.06,6332.33
1309,71560,99999,2017-09-01,61.0,24,51.5,24,1020.6,24,1011.3,24,12.2,24,3.3,24,7.0,,72.9,55.2,0.00G,,10000,16.11,6424.69,2.54,2.88,9.29,4.85,166.21,6238.71
1310,71560,99999,2017-09-02,61.0,24,50.7,24,1021.3,24,1011.9,24,12.3,24,4.7,24,9.9,,69.8,54.9,0.52G,,0,16.11,5857.77,19.92,4.29,13.4,3.81,179.17,5636.96
1311,71560,99999,2017-09-03,61.8,24,51.2,24,1015.8,24,1006.6,24,12.1,24,4.3,24,7.0,,71.4,51.8,0.01G,,10000,16.56,5763.58,21.75,1.21,12.33,5.21,195.4,5527.56
1312,71560,99999,2017-09-04,68.1,24,57.4,24,1015.0,24,1005.9,24,12.3,24,4.6,24,7.0,,77.0,60.8,0.00G,,0,20.06,6668.33,-0.08,3.5,8.94,4.94,188.27,6462.54
1313,71560,99999,2017-09-05,68.3,24,60.4,24,1018.0,24,1008.9,24,12.3,24,6.3,24,8.9,,72.5,65.7,0.00G,,0,20.17,6786.0,-0.12,15.27,4.96,4.9,196.15,6565.04
1314,71560,99999,2017-09-06,63.3,24,52.3,24,1021.5,24,1012.2,24,12.3,24,6.3,24,9.9,,70.5,57.7,0.00G,,0,17.39,6762.88,-0.29,15.38,9.04,4.67,194.88,6539.12
1315,71560,99999,2017-09-07,61.9,24,51.5,24,1018.1,24,1008.8,24,11.7,24,5.7,24,8.0,,68.9,55.8,0.00G,,0,16.61,6697.83,0.23,11.15,8.5,4.46,199.42,6474.12
1316,71560,99999,2017-09-08,61.7,24,56.2,24,1007.1,24,997.9,24,9.8,24,7.9,24,11.1,,67.6,57.4,0.01G,,10000,16.5,6694.67,3.48,35.85,4.29,4.71,201.6,6444.77
1317,71560,99999,2017-09-09,58.1,24,51.7,24,1000.9,24,991.7,24,12.0,24,6.5,24,9.9,,65.1,53.1,0.62G,,10000,14.5,6070.58,2.23,19.71,10.73,4.85,202.19,5830.92
1318,71560,99999,2017-09-10,58.9,24,51.6,24,1004.9,24,995.7,24,12.1,24,7.2,24,13.0,,67.6,50.4,0.23G,,10000,14.94,5904.33,1.58,16.69,8.42,4.92,188.81,5683.65
1319,71560,99999,2017-09-11,59.0,24,50.1,24,1002.7,24,993.5,24,11.5,24,9.3,24,12.0,,65.1,53.6,0.07G,,10000,15.0,6820.19,1.77,39.12,10.46,4.85,170.02,6593.85
1320,71560,99999,2017-09-12,59.0,24,49.8,24,1010.4,24,1001.2,24,12.3,24,7.6,24,14.0,,66.6,52.9,0.01G,,0,15.0,6969.42,0.46,29.46,10.12,4.52,169.62,6755.58
1321,71560,99999,2017-09-13,59.2,24,55.3,24,1007.4,24,998.2,24,7.4,24,8.4,24,15.9,,65.1,54.1,0.04G,,10000,15.11,7156.02,27.88,48.44,2.88,4.33,167.81,6904.73
1322,71560,99999,2017-09-14,55.5,24,49.0,24,1011.9,24,1002.6,24,12.3,24,7.6,24,12.0,,62.2,52.3,1.42G,,10000,13.06,7153.52,32.1,33.75,9.44,4.92,148.35,6925.12
1323,71560,99999,2017-09-15,55.3,24,45.9,24,1013.9,24,1004.5,24,12.4,24,4.9,24,8.0,,64.0,49.3,0.14G,,0,12.94,7100.83,35.31,6.29,11.9,4.29,163.0,6879.92
1324,71560,99999,2017-09-16,54.0,24,46.1,24,1012.1,24,1002.7,24,12.3,24,3.7,24,8.0,,61.5,46.9,0.00G,,10000,12.22,6559.08,-0.23,1.44,10.73,4.9,165.04,6377.02
1325,71560,99999,2017-09-17,52.5,24,48.5,24,1013.4,24,1004.0,24,11.2,24,3.4,24,6.0,,63.0,48.2,0.02G,,10000,11.39,6396.5,-0.4,2.42,8.77,4.96,159.1,6221.6
1326,71560,99999,2017-09-18,53.3,23,48.9,23,1017.6,23,1008.2,23,10.4,23,3.9,23,7.0,,64.2,46.2,0.11G,,10000,11.83,7535.02,0.77,3.75,9.83,4.77,135.0,7380.77
1327,71560,99999,2017-09-19,55.3,24,48.2,24,1021.4,24,1012.0,24,11.5,24,4.3,24,7.0,,63.1,50.7,0.18G,,10000,12.94,7690.29,1.77,4.21,9.4,4.83,133.23,7536.81
1328,71560,99999,2017-09-20,55.1,24,48.0,24,1022.4,24,1013.0,24,12.1,24,3.4,24,6.0,,65.5,44.6,0.01G,,0,12.83,7656.1,2.4,0.77,11.17,5.71,127.94,7508.15
1329,71560,99999,2017-09-21,58.3,24,48.5,24,1019.0,24,1009.6,24,12.2,24,3.6,24,6.0,,70.5,47.8,0.00G,,0,14.61,7462.42,4.4,3.4,14.6,5.46,129.54,7304.96
1330,71560,99999,2017-09-22,59.8,24,50.8,24,1021.8,24,1012.4,24,12.3,24,4.0,24,6.0,,68.5,54.1,0.00G,,10000,15.44,7257.98,0.46,3.17,9.12,5.42,136.94,7103.0
1331,71560,99999,2017-09-23,59.1,24,50.0,24,1022.5,24,1013.1,24,11.4,24,2.7,24,4.1,,69.8,50.4,0.00G,,0,15.06,6571.31,25.96,5.1,13.73,5.12,136.88,6384.77
1332,71560,99999,2017-09-24,62.4,24,50.9,24,1020.0,24,1010.8,24,11.7,23,3.5,24,6.0,,74.3,52.5,0.00G,,0,16.89,6213.92,90.83,5.15,14.58,4.79,138.81,5959.94
1333,71560,99999,2017-09-25,64.0,24,54.2,24,1018.2,24,1009.0,24,12.0,24,3.9,24,6.0,,71.8,59.2,0.00G,,10000,17.78,7116.08,24.79,3.67,7.23,6.12,140.35,6933.88
1334,71560,99999,2017-09-26,62.7,24,56.3,24,1020.9,24,1011.6,24,10.2,24,2.9,24,5.1,,71.1,57.4,0.04G,,10000,17.06,7190.21,1.75,0.96,8.56,5.96,145.67,7027.15
1335,71560,99999,2017-09-27,60.2,24,56.1,24,1021.1,24,1011.8,24,7.7,24,2.9,24,5.1,,68.2,54.7,0.01G,,100000,15.67,7236.94,1.71,1.02,7.48,5.92,138.62,7082.19
1336,71560,99999,2017-09-28,63.0,24,58.5,24,1021.8,24,1012.5,24,12.1,24,3.4,24,5.1,,68.2,58.3,0.01G,,10000,17.22,7162.29,2.35,3.67,4.9,5.88,131.88,7013.77
1337,71560,99999,2017-09-29,66.5,24,60.1,24,1019.4,24,1010.2,24,10.2,24,4.7,24,7.0,,78.1,59.2,0.02G,,10000,19.17,7015.65,2.38,6.52,10.4,5.65,129.12,6861.52
1338,71560,99999,2017-09-30,59.9,24,50.8,24,1019.5,24,1010.2,24,11.7,24,5.0,24,8.0,,70.0,56.5,0.58G,,10000,15.5,6366.79,1.54,5.65,10.06,5.6,138.79,6204.77
1339,71560,99999,2017-10-01,57.9,24,54.8,24,1018.7,24,1009.4,24,9.8,24,6.7,24,8.9,,61.5,55.4,0.02G,,10000,14.39,6271.04,16.67,18.5,3.17,6.04,137.42,6089.21
1340,71560,99999,2017-10-02,62.8,24,58.2,24,1017.7,24,1008.4,24,10.4,24,5.8,24,8.9,,67.6,57.4,0.04G,,10000,17.11,7227.08,1.19,19.29,4.62,5.6,129.17,7067.29
1341,71560,99999,2017-10-03,57.4,24,48.4,24,1023.5,24,1014.1,24,12.1,24,4.9,24,8.9,,65.1,53.4,0.34G,,10000,14.11,7346.88,0.92,7.06,11.21,5.94,128.04,7193.5
1342,71560,99999,2017-10-04,56.4,24,47.4,24,1025.5,24,1016.1,24,12.4,24,4.3,24,8.0,,64.2,49.5,0.01G,,0,13.56,7507.56,29.85,2.5,11.31,6.06,130.56,7327.25
1343,71560,99999,2017-10-05,55.3,23,50.4,23,1020.1,23,1010.7,23,11.8,23,6.0,23,9.9,,62.2,49.8,0.00G,,10000,12.94,7615.38,103.98,18.65,4.0,5.96,137.5,7345.31
1344,71560,99999,2017-10-06,53.2,24,43.4,24,1025.5,24,1016.0,24,12.4,24,5.5,24,8.9,,61.5,48.7,0.06G,,0,11.78,7696.02,15.71,8.58,10.5,6.02,132.81,7522.52
1345,71560,99999,2017-10-07,52.9,24,44.7,24,1023.4,24,1013.9,24,12.3,24,5.8,24,9.9,,61.5,42.6,0.00G,,0,11.61,7164.04,-2.42,10.73,8.79,6.06,140.48,7000.54
1346,71560,99999,2017-10-08,58.4,24,52.3,24,1020.3,24,1011.0,24,12.0,24,3.9,24,6.0,,63.5,54.9,0.01G,,10000,14.67,6697.0,-1.67,6.81,4.25,6.06,140.46,6541.02
1347,71560,99999,2017-10-09,58.2,24,50.7,24,1021.2,24,1011.9,24,12.4,24,3.2,24,6.0,,65.7,52.5,0.00G,,0,14.56,7679.67,102.56,1.58,8.19,6.4,135.33,7425.52
1348,71560,99999,2017-10-10,59.6,24,53.6,24,1019.7,24,1010.3,24,12.2,24,4.2,24,7.0,,63.7,56.1,0.02G,,0,15.33,7631.58,129.79,6.4,4.46,6.21,138.5,7346.08
1349,71560,99999,2017-10-11,60.9,24,53.2,24,1018.4,24,1009.1,24,12.4,24,5.4,24,9.9,,65.7,57.7,0.00G,,0,16.06,7616.81,52.4,5.62,5.52,5.94,135.92,7411.27
1350,71560,99999,2017-10-12,62.6,24,55.4,24,1023.5,24,1014.2,24,12.4,24,5.7,24,9.9,,69.1,58.1,0.00G,,0,17.0,7443.94,90.44,8.04,7.1,5.6,140.29,7192.46
1351,71560,99999,2017-10-13,62.9,24,57.0,24,1026.3,24,1017.0,24,11.1,24,3.3,24,5.1,,72.1,57.6,0.00G,,0,17.17,7237.81,55.88,1.29,9.23,6.06,139.44,7025.9
1352,71560,99999,2017-10-14,62.1,24,55.8,24,1026.0,24,1016.7,24,10.8,24,2.7,24,5.1,,74.5,54.7,0.00G,,0,16.72,6518.06,-1.83,1.38,11.25,7.12,143.02,6357.1
1353,71560,99999,2017-10-15,63.0,24,55.9,24,1022.6,24,1013.3,24,11.1,24,4.8,24,8.9,,75.9,52.9,0.01G,,0,17.22,6215.67,-1.85,9.12,10.96,7.29,147.69,6042.42
1354,71560,99999,2017-10-16,66.4,24,57.7,24,1021.3,24,1012.2,24,11.8,24,5.2,24,8.9,,77.4,56.7,0.01G,,0,19.11,7148.69,-1.15,9.77,9.73,6.4,149.27,6974.67
1355,71560,99999,2017-10-17,64.8,24,56.9,24,1019.1,24,1009.9,24,10.7,24,3.2,24,5.1,,74.7,57.4,0.00G,,0,18.22,7234.08,115.35,2.17,8.65,6.25,139.46,6962.04
1356,71560,99999,2017-10-18,61.1,24,54.1,24,1012.6,24,1003.4,24,11.0,24,4.1,24,7.0,,69.6,53.8,0.00G,,0,16.17,7259.54,225.12,8.83,7.65,5.98,146.77,6865.27
1357,71560,99999,2017-10-19,62.3,24,54.2,24,1008.6,24,999.4,24,12.1,24,6.9,24,12.0,,72.0,55.2,0.01G,,0,16.83,7275.15,120.0,23.08,7.5,6.58,155.31,6962.73
1358,71560,99999,2017-10-20,56.6,24,48.7,24,1012.8,24,1003.4,24,11.8,24,7.6,24,12.0,,65.5,52.0,0.26G,,10000,13.67,7180.46,97.96,26.69,9.94,5.73,153.81,6886.54
1359,71560,99999,2017-10-21,57.2,24,49.4,24,1013.7,24,1004.4,24,12.0,24,8.8,24,11.1,,63.9,51.1,0.00G,,10000,14.0,6592.06,-1.98,40.96,5.85,5.79,152.06,6389.29
1360,71560,99999,2017-10-22,51.8,24,44.1,24,1018.8,24,1009.4,24,11.4,24,8.0,24,12.0,,57.4,49.3,0.02G,,10000,11.0,6671.96,-2.04,41.33,5.75,5.88,148.38,6472.77
1361,71560,99999,2017-10-23,54.6,24,50.9,24,1023.1,24,1013.7,24,8.8,24,5.3,24,8.0,,59.4,50.4,0.17G,,10000,12.56,7926.29,102.02,16.12,3.08,5.42,144.71,7655.0
1362,71560,99999,2017-10-24,60.2,24,57.8,24,1023.8,24,1014.4,24,9.3,24,4.4,24,6.0,,66.6,55.9,0.13G,,10000,15.67,7789.9,107.27,7.4,2.62,5.56,139.65,7527.33
1363,71560,99999,2017-10-25,60.2,24,55.9,24,1023.8,24,1014.5,24,10.0,24,3.7,24,6.0,,67.1,55.2,0.06G,,0,15.67,7556.67,109.29,4.04,5.31,5.15,137.69,7295.04
1364,71560,99999,2017-10-26,56.2,24,54.6,24,1025.5,24,1016.0,24,2.1,24,2.2,24,7.0,,60.1,53.1,0.02G,,100000,13.44,7713.1,110.98,0.83,2.83,5.04,143.69,7449.58
1365,71560,99999,2017-10-27,56.1,24,49.1,24,1030.8,24,1021.3,24,8.8,24,5.9,24,8.9,,62.1,50.2,0.00G,,0,13.39,7569.31,112.79,4.62,6.06,4.69,149.88,7291.38
1366,71560,99999,2017-10-28,52.2,24,45.3,24,1028.7,24,1019.2,24,12.3,24,5.3,24,9.9,,58.1,44.8,0.00G,,0,11.22,7242.65,-1.96,7.67,7.29,4.73,150.9,7074.02
1367,71560,99999,2017-10-29,54.0,24,48.8,24,1021.9,24,1012.5,24,10.6,24,7.8,24,9.9,,59.7,48.0,0.00G,,10000,12.22,6958.85,-1.96,17.52,2.15,4.92,148.48,6787.56
1368,71560,99999,2017-10-30,48.1,24,40.3,24,1028.7,24,1019.1,24,12.4,24,5.8,24,8.9,,54.3,44.2,0.05G,,0,8.94,8383.08,23.65,12.88,7.15,4.73,144.35,8190.42
1369,71560,99999,2017-10-31,46.9,24,40.1,24,1028.4,24,1018.7,24,11.1,24,2.5,24,4.1,,56.1,41.2,0.00G,,0,8.28,8764.94,215.23,4.9,8.35,4.79,151.27,8380.46
1370,71560,99999,2017-11-01,47.7,24,40.6,24,1021.8,24,1012.2,24,10.9,24,3.6,24,6.0,,56.7,41.0,0.01G,,0,8.72,7994.38,368.02,7.42,7.0,4.81,155.42,7451.69
1371,71560,99999,2017-11-02,51.7,24,46.2,24,1017.0,24,1007.6,24,11.3,24,3.1,24,6.0,,57.6,45.0,0.00G,,0,10.94,8601.65,484.27,7.19,2.9,4.67,147.81,7954.83
1372,71560,99999,2017-11-03,54.7,24,48.9,24,1015.0,24,1005.6,24,9.4,24,4.1,24,6.0,,62.6,51.6,0.00G,,0,12.61,8177.6,484.5,5.0,5.58,4.81,154.46,7523.17
1373,71560,99999,2017-11-04,54.5,24,50.2,24,1008.6,24,999.3,24,11.3,24,6.1,24,13.0,,60.4,48.6,0.00G,,10000,12.5,7483.81,370.38,21.71,2.42,4.73,155.04,6929.46
1374,71560,99999,2017-11-05,46.8,24,40.2,24,1015.4,24,1005.9,24,12.0,24,5.7,24,9.9,,56.7,44.1,0.14G,,10000,8.22,7644.33,370.81,20.38,6.79,4.79,145.29,7096.27
1375,71560,99999,2017-11-06,45.3,24,36.4,24,1025.3,24,1015.7,24,12.4,24,5.4,24,9.9,,52.2,41.5,0.00G,,0,7.39,9384.19,566.65,13.44,7.92,4.71,144.5,8646.96
1376,71560,99999,2017-11-07,41.9,24,33.6,24,1021.7,24,1012.0,24,12.1,24,2.4,24,4.1,,48.9,36.3,0.00G,,0,5.5,10029.73,718.42,2.5,8.35,4.67,158.06,9137.77
1377,71560,99999,2017-11-08,42.9,24,35.4,24,1020.2,24,1010.6,24,10.8,24,2.8,24,5.1,,48.9,34.2,0.00G,,0,6.06,10303.88,768.19,0.98,3.04,4.5,136.92,9390.12
1378,71560,99999,2017-11-09,48.3,24,40.3,24,1025.4,24,1015.9,24,9.4,24,3.3,24,5.1,,52.3,45.1,0.00G,,10000,9.06,9777.54,760.48,1.69,3.35,4.06,156.06,8851.88
1379,71560,99999,2017-11-10,51.3,24,46.6,24,1022.4,24,1012.9,24,10.8,24,6.2,24,9.9,,56.5,47.3,0.04G,,10000,10.72,9289.17,681.02,20.79,1.77,4.46,161.35,8419.81
1380,71560,99999,2017-11-11,52.8,24,49.7,24,1014.6,24,1005.2,24,9.1,24,7.3,24,9.9,,56.3,47.7,0.03G,,10000,11.56,8260.6,493.1,36.62,1.04,5.17,163.25,7561.15
1381,71560,99999,2017-11-12,49.0,24,43.3,24,1009.7,24,1000.3,24,10.0,24,10.3,24,18.1,,55.9,44.1,0.35G,,10000,9.44,8157.52,489.83,42.17,2.67,5.21,154.12,7463.38
1382,71560,99999,2017-11-13,45.5,24,37.4,24,1022.9,24,1013.3,24,12.4,24,8.5,24,12.0,,49.5,42.6,0.38G,,0,7.5,9828.85,564.15,22.38,4.96,5.54,144.65,9087.27
1383,71560,99999,2017-11-14,44.9,24,38.0,24,1027.4,24,1017.7,24,11.5,24,3.1,24,5.1,,51.8,38.8,0.00G,,0,7.17,10078.33,657.46,2.73,5.4,5.58,147.19,9259.85
1384,71560,99999,2017-11-15,45.2,24,41.2,24,1026.7,24,1017.0,24,6.9,24,3.2,24,5.1,,49.6,41.2,0.00G,,0,7.33,9981.79,665.77,1.38,3.19,7.23,144.0,9160.31
1385,71560,99999,2017-11-16,47.5,24,41.3,24,1025.1,24,1015.5,24,10.1,24,2.0,24,4.1,,53.1,43.5,0.00G,,0,8.61,9727.06,772.83,1.38,4.06,7.23,146.77,8794.85
1386,71560,99999,2017-11-17,48.8,24,43.8,24,1027.3,24,1017.7,24,8.3,24,3.7,24,6.0,,51.1,43.5,0.00G,,0,9.33,9517.9,772.56,0.83,1.25,7.02,158.02,8577.94
