,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques
121,74910,99999,2014-05-02,53.4,24,47.2,24,,0,,0,5.7,24,5.3,24,13.0,,63.3,46.4,0.47G,,10000,11.89,6558.31,29.0,9224.25,180.48,52.29,3399.4,-507.08,84.81,-5905.1
122,74910,99999,2014-05-03,55.2,24,44.1,24,,0,,0,7.5,24,11.5,24,19.0,,59.5,50.0,0.06G,,10000,12.89,6423.25,29.0,9112.38,236.98,61.94,3436.38,-484.98,79.12,-6047.42
123,74910,99999,2014-05-04,52.5,24,39.4,24,,0,,0,7.1,24,9.9,24,14.0,,62.1,44.6,0.00G,,0,11.39,6118.96,29.29,8337.5,178.92,127.81,2609.21,-771.98,79.0,-4470.5
124,74910,99999,2014-05-05,55.9,24,43.4,24,,0,,0,6.4,18,2.6,24,7.0,,73.8,37.2,0.00G,,0,13.28,6873.02,29.19,9287.81,79.31,135.4,3744.04,-250.29,76.81,-6229.15
125,74910,99999,2014-05-06,56.1,24,48.0,24,,0,,0,8.3,13,3.1,24,9.9,,67.8,43.7,0.00G,,10000,13.39,6946.25,29.58,9242.75,145.02,53.71,3844.6,-258.96,81.92,-6192.44
126,74910,99999,2014-05-07,56.5,24,52.3,24,,0,,0,6.8,24,5.7,24,20.0,34.0,65.7,50.0,0.26G,,10010,13.61,6916.35,36.12,9240.94,73.98,77.92,3712.65,-324.79,82.75,-5983.19
127,74910,99999,2014-05-08,57.3,24,49.1,24,,0,,0,6.2,24,3.1,24,8.9,,68.9,43.0,0.55G,,0,14.06,5936.69,29.25,8383.23,37.42,105.31,2800.29,-637.54,70.29,-4851.15
128,74910,99999,2014-05-09,64.0,24,53.1,24,,0,,0,6.7,24,3.5,24,8.9,,75.2,53.6,0.00G,,0,17.78,6093.96,29.44,8632.12,61.21,97.06,3229.1,-525.5,77.08,-5506.62
129,74910,99999,2014-05-10,61.5,24,52.3,24,,0,,0,7.8,19,2.8,24,9.9,25.1,72.7,47.8,0.00G,,0,16.39,5719.58,29.27,7908.4,76.44,86.04,3088.19,-638.75,73.33,-4903.19
130,74910,99999,2014-05-11,58.1,24,46.8,23,1015.5,4,987.7,4,10.6,24,5.7,24,18.1,28.9,71.4,39.2,0.01G,,10010,14.5,5508.04,29.0,7173.81,138.9,97.73,2513.52,-1032.83,74.23,-3486.29
131,74910,99999,2014-05-12,54.4,24,42.4,24,,0,,0,6.6,24,3.5,24,8.0,,62.6,46.4,0.12G,,10000,12.44,6818.0,29.1,9004.5,57.23,84.73,3560.23,-419.38,71.33,-5569.69
132,74910,99999,2014-05-13,49.5,24,44.0,24,,0,,0,6.9,24,4.1,24,9.9,22.9,57.7,46.0,0.01G,,11100,9.72,7282.35,29.0,9311.9,103.98,88.33,3710.69,-271.56,75.94,-5765.98
133,74910,99999,2014-05-14,52.8,24,43.9,24,,0,,0,8.7,24,6.6,24,18.1,21.0,62.2,44.6,0.43G,,10000,11.56,7363.67,29.06,9314.65,143.38,96.96,3418.94,-400.4,77.25,-5316.04
134,74910,99999,2014-05-15,52.9,24,40.3,24,,0,,0,7.5,24,12.1,24,22.0,32.1,63.0,40.3,0.01G,,0,11.61,7370.75,29.21,9300.1,222.6,119.73,3483.12,-413.08,79.0,-5449.79
135,74910,99999,2014-05-16,55.7,24,40.8,24,,0,,0,7.2,24,11.4,24,17.1,,64.4,46.4,0.00G,,0,13.17,7236.77,29.29,9292.4,241.42,129.52,3417.19,-376.62,77.06,-5573.27
136,74910,99999,2014-05-17,59.2,24,42.6,24,,0,,0,7.8,19,8.0,24,13.0,,70.2,43.9,0.00G,,0,15.11,6172.15,29.48,8370.92,122.25,144.15,2621.92,-562.62,81.4,-4635.23
137,74910,99999,2014-05-18,60.1,24,47.6,24,,0,,0,8.2,22,2.9,24,6.0,,74.1,41.7,0.00G,,10000,15.61,5652.79,29.46,7897.31,34.71,135.4,2040.27,-987.98,78.33,-3574.58
138,74910,99999,2014-05-19,61.7,24,51.2,24,,0,,0,6.4,21,2.2,24,6.0,,73.4,49.6,0.00G,,0,16.5,6680.77,29.6,8152.75,177.71,90.94,3661.73,-305.56,72.5,-5198.6
139,74910,99999,2014-05-20,61.6,24,53.8,24,,0,,0,7.9,15,2.2,24,6.0,,75.7,48.7,0.00G,,0,16.44,6865.44,29.48,8454.75,224.44,82.71,3602.62,-393.19,70.17,-5205.58
140,74910,99999,2014-05-21,66.9,24,54.7,24,,0,,0,7.7,16,2.1,24,8.9,,83.1,54.1,0.01G,,0,19.39,6872.5,29.27,8614.92,219.38,86.46,3521.0,-332.38,74.65,-5340.98
141,74910,99999,2014-05-22,59.2,24,53.6,22,1010.6,4,983.0,4,9.3,19,3.4,24,8.9,,79.0,37.4,0.00G,,10010,15.11,6848.19,29.23,8721.54,214.27,63.65,3298.4,-444.44,74.44,-5108.73
142,74910,99999,2014-05-23,58.6,24,48.6,21,,0,,0,6.1,24,5.5,24,13.0,22.0,73.4,33.8,0.76G,,10000,14.78,6722.42,29.27,9311.12,101.23,112.19,4226.4,-287.6,76.71,-6846.96
143,74910,99999,2014-05-24,58.9,24,43.8,24,1016.6,4,988.9,4,10.8,23,4.4,24,9.9,,70.5,45.5,0.00G,,110000,14.94,5898.83,29.42,9771.44,50.44,125.44,3538.48,-583.54,78.81,-7111.5
144,74910,99999,2014-05-25,59.0,24,49.2,24,,0,,0,9.0,19,1.8,24,6.0,,71.6,44.6,0.00G,,10000,15.0,5542.06,29.46,9524.27,30.58,98.31,2959.08,-1028.85,78.38,-6148.71
145,74910,99999,2014-05-26,56.8,24,52.9,22,,0,,0,6.9,24,2.1,24,12.0,,68.2,39.2,0.05G,,10010,13.78,6700.94,29.46,9870.81,40.44,67.4,4118.62,-220.96,80.1,-7284.56
146,74910,99999,2014-05-27,54.6,24,51.2,24,,0,,0,5.6,24,2.4,24,8.9,,59.0,51.8,0.37G,,10000,12.56,7069.98,29.33,10032.96,92.17,65.85,4507.48,-296.58,77.04,-7437.85
147,74910,99999,2014-05-28,58.1,24,50.6,24,,0,,0,7.2,24,3.7,24,11.1,,69.8,50.0,0.15G,,0,14.5,6903.96,29.75,10015.75,30.27,120.52,4563.0,-296.83,79.0,-7637.31
148,74910,99999,2014-05-29,60.6,24,49.3,24,,0,,0,7.5,24,4.6,24,9.9,,72.7,44.6,0.00G,,0,15.89,5824.83,29.42,9828.81,72.29,106.4,3192.67,-563.06,82.5,-6923.65
149,74910,99999,2014-05-30,64.6,24,50.3,24,,0,,0,7.5,24,8.3,24,15.0,25.1,73.9,52.0,0.00G,,0,18.11,6063.25,29.0,9044.67,116.81,113.75,3533.71,-438.31,87.73,-6424.21
150,74910,99999,2014-05-31,63.6,24,49.4,24,,0,,0,7.4,24,8.3,24,12.0,,73.0,56.3,0.00G,,0,17.56,5681.44,29.44,8486.23,158.29,132.42,2853.54,-752.02,87.44,-5313.6
151,74910,99999,2014-06-01,62.5,24,47.4,24,,0,,0,7.7,21,3.9,24,8.9,,75.2,45.3,0.00G,,0,16.94,5402.69,19.44,7358.44,82.1,129.08,2339.6,-636.56,78.56,-3968.21
152,74910,99999,2014-06-02,62.8,24,50.3,24,,0,,0,7.0,24,3.4,24,7.0,,72.1,50.0,0.00G,,0,17.11,6515.19,19.29,8203.0,67.25,100.69,3432.29,-314.12,75.69,-5068.69
153,74910,99999,2014-06-03,63.1,24,53.2,24,,0,,0,6.6,23,3.7,24,8.9,,73.4,52.9,0.00G,,0,17.28,6729.0,19.29,8276.06,41.38,112.02,3747.21,-352.69,75.52,-5189.83
154,74910,99999,2014-06-04,58.2,24,52.9,24,,0,,0,7.7,24,3.5,24,11.1,,68.2,41.0,0.00G,,10000,14.56,6859.42,19.12,9100.98,82.23,50.62,3240.85,-420.15,79.33,-5293.54
155,74910,99999,2014-06-05,60.0,24,51.4,24,,0,,0,6.4,24,3.1,24,8.9,,73.4,49.3,0.21G,,0,15.56,6784.52,19.25,9141.65,19.17,146.31,2927.19,-300.92,75.33,-5243.25
156,74910,99999,2014-06-06,63.0,24,54.9,24,,0,,0,7.3,14,1.8,24,6.0,,77.7,48.2,0.01G,,0,17.22,6677.9,19.21,9123.25,132.88,133.94,3409.75,-253.27,71.77,-5959.56
157,74910,99999,2014-06-07,69.0,24,59.6,24,,0,,0,8.0,15,2.5,24,8.0,,86.0,52.7,0.01G,,0,20.56,5851.35,19.25,8983.21,169.44,132.94,3095.96,-626.17,63.71,-5986.75
158,74910,99999,2014-06-08,72.2,24,60.5,24,1018.4,5,991.5,5,8.1,17,1.8,24,5.1,,88.2,56.3,0.00G,,0,22.33,5397.73,19.15,8304.73,129.94,141.08,2452.71,-924.48,65.52,-4790.83
159,74910,99999,2014-06-09,74.6,24,58.3,24,1016.0,4,989.4,4,8.0,17,3.4,24,11.1,,90.9,58.1,0.01G,,0,23.67,5692.08,19.12,8417.1,123.4,123.79,2580.88,-934.88,61.25,-4698.65
160,74910,99999,2014-06-10,73.5,24,56.0,24,,0,,0,9.2,20,6.1,24,20.0,32.1,89.6,46.4,0.00G,,10010,23.06,6803.81,19.08,8787.12,61.92,123.67,3928.73,-284.65,54.46,-5886.19
161,74910,99999,2014-06-11,73.9,24,60.6,24,,0,,0,8.9,20,3.4,24,7.0,,88.7,57.7,0.00G,,0,23.28,6869.9,19.08,9055.12,37.58,127.35,4096.12,-416.12,55.0,-6104.25
162,74910,99999,2014-06-12,73.3,24,63.7,23,1019.1,4,992.3,4,10.3,20,3.5,24,14.0,,88.0,48.2,0.01G,,0,22.94,6932.42,19.4,8743.85,42.42,127.48,3521.62,-421.35,55.92,-5156.52
163,74910,99999,2014-06-13,72.5,24,62.9,24,,0,,0,7.0,21,3.4,24,11.1,31.1,87.1,61.5,0.00G,,10010,22.5,6789.19,31.85,8749.25,67.06,128.85,3506.81,-305.65,57.33,-5446.29
164,74910,99999,2014-06-14,69.0,24,55.5,23,1013.0,4,985.9,4,8.3,23,9.9,24,18.1,,81.1,39.2,0.02G,,0,20.56,5828.92,32.19,7794.88,136.02,125.35,2906.33,-616.6,53.21,-4602.92
165,74910,99999,2014-06-15,66.9,24,52.3,24,,0,,0,7.5,24,9.8,24,15.9,,74.7,60.8,0.00G,,0,19.39,5359.92,32.35,7579.6,168.73,108.0,2142.08,-757.9,48.69,-3962.1
166,74910,99999,2014-06-16,69.5,24,51.2,24,,0,,0,8.0,22,7.2,24,12.0,,80.6,56.5,0.00G,,0,20.83,6455.23,32.48,8964.79,127.75,138.88,3055.85,-374.56,57.85,-5547.71
167,74910,99999,2014-06-17,63.2,24,51.0,24,1014.2,4,986.9,4,9.3,22,5.9,24,13.0,,79.2,41.0,0.00G,,10010,17.33,6693.81,23.42,9391.92,107.52,119.29,2724.6,-273.54,53.92,-5453.35
168,74910,99999,2014-06-18,61.9,24,56.0,24,1016.6,4,989.2,4,7.0,24,3.7,24,11.1,,75.2,55.4,0.41G,,10010,16.61,6735.44,21.81,8742.27,52.83,86.69,3046.58,-268.35,60.96,-5007.35
169,74910,99999,2014-06-19,63.8,24,55.6,24,,0,,0,5.9,24,4.3,24,11.1,,78.4,51.3,0.09G,,0,17.67,6714.98,19.48,8940.69,31.08,136.0,2811.58,-361.08,60.35,-4923.19
170,74910,99999,2014-06-20,68.5,24,53.8,24,,0,,0,6.5,23,3.8,24,11.1,,81.5,52.9,0.00G,,0,20.28,6682.46,19.15,9258.17,45.69,152.75,3248.31,-335.02,57.69,-5764.48
171,74910,99999,2014-06-21,68.7,24,55.2,24,,0,,0,7.2,18,3.0,24,8.0,,82.8,52.9,0.00G,,0,20.39,5853.69,19.29,9175.85,32.27,143.17,2643.52,-296.1,62.4,-5926.5
172,74910,99999,2014-06-22,73.0,24,58.3,24,,0,,0,8.9,20,2.6,24,8.9,,88.0,58.1,0.00G,,0,22.78,5481.9,19.29,7794.62,34.17,121.65,2150.38,-645.21,67.52,-4060.48
173,74910,99999,2014-06-23,71.3,24,58.4,24,1015.7,4,988.8,4,9.0,22,3.5,24,13.0,,84.7,9999.9,0.00G,,0,21.83,6624.56,19.5,8937.83,48.65,100.21,3059.48,-262.92,67.56,-5345.6
174,74910,99999,2014-06-24,70.6,24,61.7,24,,0,,0,8.1,24,7.0,24,18.1,,80.6,62.6,0.04G,,10000,21.44,6827.1,19.31,9147.85,40.98,99.31,3090.21,-130.33,69.0,-5509.42
175,74910,99999,2014-06-25,71.9,24,53.7,24,1008.9,4,982.1,4,8.9,24,7.6,24,15.9,,82.8,59.7,0.00G,,0,22.17,6806.96,19.21,9177.58,78.98,131.9,3097.02,-109.17,68.67,-5657.1
176,74910,99999,2014-06-26,70.0,24,51.1,24,,0,,0,8.2,22,5.4,24,12.0,,82.0,57.0,0.00G,,0,21.11,6855.27,19.15,9099.65,56.12,118.9,2995.6,-92.06,72.31,-5415.04
177,74910,99999,2014-06-27,68.6,24,53.0,24,,0,,0,8.6,22,2.9,24,7.0,,82.9,48.2,0.00G,,0,20.33,6742.06,19.15,9272.38,18.94,129.23,3180.06,-37.21,76.15,-5916.85
178,74910,99999,2014-06-28,68.3,24,55.5,21,,0,,0,8.0,20,7.2,24,19.0,35.9,88.5,9999.9,0.00G,,10000,20.17,5903.71,19.08,9151.08,126.65,98.12,2773.73,-312.52,73.21,-6025.67
179,74910,99999,2014-06-29,57.8,23,54.9,18,,0,,0,8.0,23,5.0,23,14.0,,82.6,42.8,1.00G,,10010,14.33,5467.08,19.42,8682.38,79.65,81.4,2476.92,-524.08,68.35,-5416.85
180,74910,99999,2014-06-30,63.6,24,50.8,24,,0,,0,7.0,24,4.4,24,12.0,,74.3,53.6,0.21G,,110000,17.56,6494.06,19.29,9181.5,54.08,124.56,3203.04,-237.29,67.75,-5918.98
181,74910,99999,2014-07-01,63.1,24,52.1,23,,0,,0,9.8,13,2.7,24,8.0,,79.5,46.4,0.01G,,10010,17.28,6770.79,33.88,9379.27,40.83,126.5,3419.92,-262.25,60.02,-6027.54
182,74910,99999,2014-07-02,65.9,24,59.8,24,,0,,0,7.1,24,3.1,24,9.9,,77.0,60.6,0.30G,,10000,18.83,6820.25,34.19,9384.1,23.94,96.21,3144.77,-323.06,59.31,-5599.08
183,74910,99999,2014-07-03,70.3,24,59.1,24,,0,,0,7.0,23,4.3,24,8.0,,84.6,60.1,0.05G,,0,21.28,6834.98,34.17,9431.79,14.23,135.67,2944.96,-378.71,60.6,-5407.42
184,74910,99999,2014-07-04,67.1,22,60.3,19,1013.6,6,986.5,6,10.8,16,3.6,22,13.0,22.9,84.2,39.2,0.00G,,10010,19.5,6757.0,34.0,9440.42,60.33,57.75,3030.29,-408.56,67.23,-5524.19
185,74910,99999,2014-07-05,70.0,24,61.0,24,,0,,0,6.1,24,4.6,24,8.9,,81.1,61.7,0.30G,,110000,21.11,5842.77,34.31,7898.25,52.44,97.58,2692.04,-487.92,70.98,-4514.92
186,74910,99999,2014-07-06,67.3,24,60.4,19,,0,,0,7.4,19,6.4,24,12.0,22.0,89.6,9999.9,0.00G,,10010,19.61,5515.12,34.29,7567.54,105.81,96.83,2477.44,-618.96,72.4,-4220.23
187,74910,99999,2014-07-07,61.6,23,61.0,18,,0,,0,4.9,23,2.8,23,8.0,,78.1,44.6,0.47G,,110010,16.44,6571.31,34.0,8313.81,22.73,43.06,3758.81,-504.08,76.42,-5173.38
188,74910,99999,2014-07-08,58.6,24,55.6,23,,0,,0,5.9,24,3.4,24,8.0,,66.2,41.0,1.76G,,10010,14.78,6770.33,34.44,8212.6,74.46,93.67,4176.08,-648.33,79.31,-5251.85
189,74910,99999,2014-07-09,55.1,24,53.6,22,1015.4,4,987.6,4,7.7,24,2.9,24,8.0,,62.6,37.4,0.31G,,10000,12.83,6906.83,34.88,8174.44,103.52,84.29,3967.81,-630.42,79.62,-4907.33
190,74910,99999,2014-07-10,55.0,24,53.0,24,,0,,0,5.1,24,5.1,24,9.9,,59.4,52.7,0.61G,,10000,12.78,7027.02,34.0,7947.94,151.75,25.5,4153.25,-594.58,80.06,-4770.77
191,74910,99999,2014-07-11,61.2,24,57.8,24,,0,,0,5.5,24,1.7,24,6.0,,66.7,55.9,0.12G,,10000,16.22,6875.73,34.02,8372.96,122.12,50.42,4218.08,-527.29,71.94,-5466.54
192,74910,99999,2014-07-12,60.2,18,58.3,18,1015.8,5,988.2,5,8.6,18,1.6,18,4.1,,63.9,58.5,0.06G,,10000,15.67,5966.77,34.35,8196.38,84.06,75.23,3811.02,-583.02,82.71,-5733.46
193,74910,99999,2014-07-13,65.4,24,58.9,23,,0,,0,8.0,24,2.8,24,7.0,,75.2,44.6,0.23G,,10000,18.56,5543.54,34.33,8128.0,52.38,73.52,3673.54,-526.27,84.62,-5976.33
194,74910,99999,2014-07-14,62.8,24,59.9,20,,0,,0,5.8,24,2.9,24,9.9,,75.2,42.8,0.74G,,10000,17.11,5606.85,34.42,7897.29,56.67,118.15,3810.06,-463.69,81.06,-5926.77
195,74910,99999,2014-07-15,67.5,24,57.8,24,,0,,0,7.4,24,4.3,24,8.0,,81.3,57.9,0.02G,,0,19.72,6630.67,34.0,9519.85,54.23,149.0,4461.5,-338.29,76.65,-7326.23
196,74910,99999,2014-07-16,70.0,24,60.6,24,,0,,0,6.7,22,2.3,24,8.0,,86.0,54.9,0.00G,,100000,21.11,6868.54,34.04,9816.29,29.71,145.12,4598.65,-368.44,75.38,-7462.0
197,74910,99999,2014-07-17,72.9,24,61.7,24,,0,,0,6.1,20,2.2,24,6.0,,89.6,58.3,0.01G,,0,22.72,6969.42,34.06,8920.12,21.46,147.48,4632.4,-416.62,73.9,-6442.96
198,74910,99999,2014-07-18,73.6,24,62.8,24,,0,,0,8.8,14,1.5,24,5.1,,89.6,58.3,0.01G,,0,23.11,6962.12,35.0,8546.71,61.73,141.71,4195.54,-413.33,71.77,-5676.88
199,74910,99999,2014-07-19,71.5,24,64.6,24,,0,,0,7.0,13,2.0,24,6.0,,82.9,61.7,0.00G,,0,21.94,6042.92,34.08,7749.38,202.81,99.4,3487.06,-462.73,73.67,-5140.94
200,74910,99999,2014-07-20,65.3,24,60.8,24,1012.5,4,985.4,4,6.9,24,5.0,24,14.0,,75.9,44.6,0.01G,,10010,18.5,5535.33,34.02,8274.69,68.65,36.62,2951.4,-708.04,72.6,-5194.58
201,74910,99999,2014-07-21,61.3,24,58.4,24,,0,,0,8.1,24,2.4,24,8.9,,66.2,57.2,0.78G,,10000,16.28,6550.44,34.23,8348.27,112.69,67.5,4216.79,-381.44,73.25,-5920.54
202,74910,99999,2014-07-22,63.9,24,61.4,22,,0,,0,6.2,24,2.0,24,8.0,,71.8,44.6,0.80G,,10000,17.72,6762.35,34.6,8490.29,165.02,53.48,4595.98,-373.77,79.9,-6282.71
203,74910,99999,2014-07-23,70.6,23,64.1,23,,0,,0,7.6,23,2.7,23,6.0,,80.6,64.2,0.00G,,0,21.44,6806.23,36.5,9184.42,77.92,96.4,4317.38,-350.44,73.31,-6628.96
204,74910,99999,2014-07-24,67.8,23,62.9,20,,0,,0,5.8,23,4.7,23,17.1,,80.6,46.4,0.01G,,100000,19.89,6849.52,34.19,9587.17,12.62,116.58,4370.42,-365.71,69.75,-6975.42
205,74910,99999,2014-07-25,66.2,23,60.4,21,1012.3,5,985.4,5,7.0,23,2.5,23,12.0,,82.4,9999.9,0.01G,,10010,19.0,6650.79,34.19,9593.79,16.06,88.21,4503.71,-331.92,71.58,-7325.04
206,74910,99999,2014-07-26,66.8,24,60.5,24,,0,,0,5.7,17,2.9,24,8.0,,77.4,44.6,0.76G,,10000,19.33,5798.9,34.35,8388.83,41.77,107.56,4011.56,-384.08,78.67,-6479.25
207,74910,99999,2014-07-27,65.9,24,59.6,24,,0,,0,6.2,12,2.4,24,8.0,,79.2,53.6,0.33G,,0,18.83,5389.44,34.19,7565.71,65.52,120.08,3395.42,-679.54,82.81,-5194.6
208,74910,99999,2014-07-28,64.3,24,60.4,24,,0,,0,5.4,19,1.9,24,8.9,,75.2,57.7,0.01G,,10010,17.94,6316.85,34.31,8380.96,33.94,60.27,3959.77,-424.06,80.23,-5808.46
209,74910,99999,2014-07-29,61.0,24,58.8,24,,0,,0,5.0,24,2.3,24,6.0,,64.2,58.8,0.94G,,10000,16.11,6491.58,35.08,8604.06,92.06,42.27,4202.35,-503.23,79.12,-6060.15
210,74910,99999,2014-07-30,63.3,24,60.8,24,,0,,0,6.3,24,2.3,24,5.1,,66.2,59.7,1.07G,,10000,17.39,6495.79,35.56,8110.79,123.54,67.73,4027.27,-478.75,79.21,-5469.46
211,74910,99999,2014-07-31,69.6,24,63.1,24,,0,,0,5.9,24,4.0,24,9.9,,80.2,60.8,0.14G,,0,20.89,6420.67,34.0,8256.56,96.29,132.71,4371.77,-493.81,81.17,-6057.94
212,74910,99999,2014-08-01,72.0,23,64.7,23,,0,,0,6.8,23,2.4,23,11.1,24.1,82.4,63.7,0.00G,,10010,22.22,6226.1,32.58,8373.83,20.79,124.5,4550.23,-390.54,77.04,-6562.65
213,74910,99999,2014-08-02,62.9,23,62.8,17,,0,,0,8.2,21,4.6,23,9.9,,77.0,33.8,0.06G,,110010,17.17,5450.0,33.38,7728.44,26.96,69.21,3839.12,-350.73,76.46,-5972.56
214,74910,99999,2014-08-03,65.7,24,62.7,22,,0,,0,8.4,24,4.9,24,8.9,,78.8,37.4,0.23G,,10000,18.72,5112.71,32.44,6919.33,16.17,105.35,3945.5,-453.56,80.0,-5532.9
215,74910,99999,2014-08-04,68.7,24,62.5,24,,0,,0,9.2,24,3.2,24,8.0,,77.0,59.0,0.01G,,10000,20.39,5762.56,32.67,8683.85,24.38,80.65,4342.31,-403.29,81.23,-7079.38
216,74910,99999,2014-08-05,69.3,24,59.5,24,1018.1,6,990.9,6,7.1,24,4.7,24,9.9,,78.8,60.1,0.00G,,0,20.72,5877.94,32.62,9235.96,73.85,134.29,4147.65,-325.12,80.12,-7501.83
217,74910,99999,2014-08-06,66.9,24,59.1,24,1016.5,4,989.4,4,8.9,22,2.2,24,6.0,,78.8,53.6,0.01G,,100000,19.39,5850.48,32.4,9240.1,55.5,118.6,3774.83,-506.92,77.21,-6942.1
218,74910,99999,2014-08-07,69.5,24,60.5,24,,0,,0,7.8,24,2.9,24,6.0,,79.7,58.5,0.00G,,0,20.83,5895.58,32.15,9112.62,34.81,89.25,4071.73,-399.44,82.71,-7129.25
219,74910,99999,2014-08-08,69.7,24,63.1,24,,0,,0,7.6,24,2.7,24,13.0,25.1,82.6,58.6,0.00G,,110010,20.94,5832.06,32.54,9580.23,61.23,104.5,3981.98,-275.44,80.71,-7733.88
220,74910,99999,2014-08-09,71.9,23,63.6,23,1013.0,4,986.1,4,10.4,20,3.3,23,15.0,18.1,82.4,48.2,0.44G,,10010,22.17,5301.98,33.04,8232.75,80.71,96.83,3176.52,-578.12,78.4,-5818.15
221,74910,99999,2014-08-10,73.8,24,65.8,24,,0,,0,7.1,20,4.4,24,11.1,18.1,86.7,63.7,0.01G,,10000,23.22,5026.15,32.42,6847.79,142.62,100.17,2941.19,-527.98,79.56,-4590.04
222,74910,99999,2014-08-11,67.5,24,62.6,24,1015.0,6,987.9,6,6.3,24,3.6,24,8.9,,79.7,61.7,0.35G,,10000,19.72,5512.96,33.08,7085.75,43.4,88.92,3463.4,-451.48,80.81,-4830.67
223,74910,99999,2014-08-12,64.9,24,58.2,24,1015.5,4,988.3,4,9.0,21,3.6,24,8.9,,75.2,57.2,0.04G,,10000,18.28,5581.48,32.27,7881.9,34.38,90.77,3605.88,-498.1,82.94,-5649.0
224,74910,99999,2014-08-13,61.7,24,54.4,22,1010.2,4,983.1,4,7.7,24,5.8,24,15.9,27.0,72.5,44.6,0.16G,,10000,16.5,5617.65,32.38,7910.83,120.27,92.38,3746.94,-427.1,82.71,-5941.23
225,74910,99999,2014-08-14,59.9,24,52.9,24,,0,,0,7.5,24,2.1,24,11.1,,71.6,49.6,0.79G,,10000,15.5,5592.65,32.98,8287.15,65.19,97.69,4274.75,-406.71,88.44,-6846.69
226,74910,99999,2014-08-15,58.9,24,54.0,24,1017.9,5,990.2,5,9.2,24,2.8,24,12.0,,68.2,46.4,0.05G,,110000,14.94,5181.65,33.31,8233.5,61.83,95.33,3560.25,-618.69,87.35,-6271.21
227,74910,99999,2014-08-16,60.3,24,51.8,24,,0,,0,6.4,24,5.3,24,15.0,,72.0,48.9,0.20G,,0,15.72,5198.88,32.29,8191.38,88.04,120.75,3375.46,-505.48,87.06,-6191.25
228,74910,99999,2014-08-17,60.3,24,52.2,24,,0,,0,7.2,24,2.3,24,7.0,,74.3,46.0,0.00G,,100000,15.72,5007.29,32.42,6946.42,34.23,130.65,3007.04,-464.85,83.71,-4762.83
229,74910,99999,2014-08-18,65.5,24,56.8,24,,0,,0,7.7,19,2.9,24,7.0,,79.9,50.7,0.01G,,0,18.61,5685.29,32.56,8408.4,37.04,119.46,3104.17,-344.17,80.29,-5752.52
230,74910,99999,2014-08-19,63.5,24,56.6,23,,0,,0,7.3,24,2.3,24,7.0,,74.7,42.8,0.31G,,110010,17.5,5874.19,33.12,8979.27,13.67,112.4,3465.96,-261.65,77.38,-6545.85
231,74910,99999,2014-08-20,60.9,24,54.3,24,,0,,0,7.2,24,3.1,24,9.9,,71.6,50.5,0.00G,,0,16.06,5897.17,33.38,9176.77,26.48,89.79,3317.12,-351.08,76.58,-6471.81
232,74910,99999,2014-08-21,61.6,24,51.8,24,,0,,0,7.0,23,2.5,24,8.9,,75.2,50.0,0.01G,,0,16.44,5927.92,32.08,9081.46,27.06,130.0,3347.44,-247.33,79.85,-6523.5
233,74910,99999,2014-08-22,61.0,24,52.6,24,,0,,0,7.2,23,2.5,24,6.0,,75.9,47.5,0.00G,,0,16.11,5944.69,32.12,9042.83,14.27,118.52,3335.48,-281.02,79.04,-6397.21
234,74910,99999,2014-08-23,62.3,24,52.9,24,,0,,0,7.0,24,2.3,24,6.0,,70.7,55.2,0.01G,,0,16.83,5459.9,32.44,8307.0,56.75,82.69,2553.83,-377.44,80.17,-5276.0
235,74910,99999,2014-08-24,62.0,24,52.3,24,,0,,0,7.3,24,3.7,24,11.1,,71.6,53.6,0.00G,,10000,16.67,5214.17,32.33,7975.17,46.31,121.42,1802.38,-698.69,72.21,-4137.44
236,74910,99999,2014-08-25,60.5,24,53.4,24,,0,,0,7.6,18,2.4,24,9.9,,75.4,47.5,0.00G,,10000,15.83,6220.71,32.15,9994.54,58.5,100.08,2517.54,-345.83,61.1,-6197.77
237,74910,99999,2014-08-26,62.9,24,59.2,24,,0,,0,8.1,24,7.1,24,14.0,,66.9,46.4,0.13G,,10000,17.17,6565.83,32.23,9664.94,111.67,44.27,3018.88,-332.56,67.92,-6042.27
238,74910,99999,2014-08-27,67.0,24,58.2,24,,0,,0,6.3,24,3.1,24,8.9,,77.5,55.4,0.69G,,0,19.44,6552.96,32.29,9663.58,31.94,113.25,3006.9,-255.04,79.33,-6119.83
239,74910,99999,2014-08-28,64.8,24,57.4,24,,0,,0,7.9,23,1.8,24,6.0,,79.2,51.6,0.01G,,0,18.22,6600.42,32.27,9548.4,33.46,120.73,2934.0,-287.98,75.04,-5855.73
240,74910,99999,2014-08-29,67.4,24,61.4,24,,0,,0,7.4,19,1.9,24,7.0,,77.0,58.6,0.01G,,0,19.67,6554.48,33.81,9651.38,21.38,66.65,2928.73,-311.12,86.6,-5923.23
